Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
National,,National,205,"OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC","10,091","$83,811.03","$18,535.97","$14,832.36"
National,,National,206,"OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC","6,587","$46,099.41","$9,399.45","$6,941.82"
National,,National,207,"RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS","11,972","$276,579.75","$59,236.80","$52,457.30"
National,,National,208,"RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS","30,137","$125,012.31","$24,081.96","$20,955.86"
National,,National,212,"CONCOMITANT AORTIC AND MITRAL VALVE PROCEDURES",225,"$539,312.95","$122,391.47","$101,995.59"
National,,National,215,"OTHER HEART ASSIST SYSTEM IMPLANT","3,861","$464,135.99","$95,250.41","$83,192.84"
National,,National,216,"CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT","5,794","$470,110.20","$96,373.65","$84,403.59"
National,,National,217,"CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT","1,804","$311,542.12","$59,475.35","$50,642.59"
National,,National,218,"CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT",312,"$275,964.02","$49,340.25","$45,010.87"
National,,National,219,"CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION","14,001","$383,785.24","$81,868.17","$69,272.55"
National,,National,220,"CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION","10,608","$259,063.69","$52,852.94","$43,052.76"
National,,National,221,"CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION","1,337","$218,234.78","$44,035.39","$36,801.85"
National,,National,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC","1,243","$359,113.72","$73,454.65","$62,950.91"
National,,National,223,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITHOUT",234,"$239,229.47","$46,930.73","$38,585.78"
National,,National,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH","1,353","$327,425.42","$65,983.08","$56,974.56"
National,,National,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",928,"$234,020.20","$45,607.03","$37,802.89"
National,,National,226,"CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC","2,611","$286,589.65","$58,410.51","$51,310.51"
National,,National,227,"CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC","2,108","$218,194.01","$44,909.66","$38,403.30"
National,,National,228,"OTHER CARDIOTHORACIC PROCEDURES WITH MCC","4,787","$242,546.92","$47,546.80","$42,134.68"
National,,National,229,"OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC","6,436","$154,948.01","$28,940.07","$25,414.56"
National,,National,231,"CORONARY BYPASS WITH PTCA WITH MCC",741,"$435,268.11","$80,422.48","$66,722.07"
National,,National,232,"CORONARY BYPASS WITH PTCA WITHOUT MCC",389,"$307,724.13","$55,547.27","$44,688.54"
National,,National,233,"CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC","9,977","$359,042.88","$67,463.27","$56,373.97"
National,,National,234,"CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC","9,047","$250,929.87","$44,364.91","$35,792.36"
National,,National,235,"CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC","11,332","$279,141.35","$54,482.26","$44,644.01"
National,,National,236,"CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC","15,241","$196,527.05","$36,295.37","$28,866.89"
National,,National,239,"AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC","6,763","$197,584.18","$41,274.01","$36,226.22"
National,,National,240,"AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC","5,585","$121,987.39","$24,249.74","$20,472.05"
National,,National,241,"AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC",341,"$64,288.67","$13,755.33","$11,143.49"
National,,National,242,"PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC","15,591","$152,993.92","$29,749.90","$26,492.39"
National,,National,243,"PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC","20,115","$106,840.51","$20,045.04","$17,206.02"
National,,National,244,"PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC","9,633","$88,669.41","$16,330.35","$13,519.09"
National,,National,245,"AICD GENERATOR PROCEDURES",788,"$230,546.24","$44,400.83","$38,295.88"
National,,National,246,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O","31,322","$161,499.30","$27,239.77","$22,803.90"
National,,National,247,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC","42,731","$110,403.10","$17,380.21","$13,238.51"
National,,National,248,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITH MCC OR 4+ ARTERI",280,"$148,275.72","$27,087.86","$22,368.66"
National,,National,249,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITHOUT MCC",292,"$105,621.39","$15,216.22","$12,500.77"
National,,National,250,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITH MCC","3,532","$128,148.34","$21,819.63","$18,284.64"
National,,National,251,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITHOUT MCC","3,084","$91,382.74","$14,594.21","$11,459.85"
National,,National,252,"OTHER VASCULAR PROCEDURES WITH MCC","20,349","$160,964.54","$32,269.18","$28,442.02"
National,,National,253,"OTHER VASCULAR PROCEDURES WITH CC","17,237","$125,618.78","$24,229.76","$20,205.13"
National,,National,254,"OTHER VASCULAR PROCEDURES WITHOUT CC/MCC","6,359","$86,886.64","$16,460.48","$12,888.53"
National,,National,255,"UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC","1,340","$108,957.53","$23,590.35","$20,053.07"
National,,National,256,"UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC","1,125","$74,446.00","$15,446.89","$12,299.38"
National,,National,257,"UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITHOUT CC/MCC",60,"$45,527.88","$12,216.47","$10,280.47"
National,,National,258,"CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC",586,"$128,051.45","$24,965.80","$22,345.89"
National,,National,259,"CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC",741,"$88,052.06","$17,201.35","$14,982.51"
National,,National,260,"CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC","2,374","$157,769.45","$32,760.67","$28,020.52"
National,,National,261,"CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC","2,445","$92,536.37","$17,150.59","$14,335.79"
National,,National,262,"CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC",801,"$75,276.63","$14,372.77","$11,765.98"
National,,National,263,"VEIN LIGATION AND STRIPPING",219,"$137,035.54","$28,822.26","$21,413.25"
National,,National,264,"OTHER CIRCULATORY SYSTEM O.R. PROCEDURES","7,484","$148,247.92","$31,458.58","$26,924.76"
National,,National,265,"AICD LEAD PROCEDURES",393,"$175,470.79","$38,248.91","$28,537.59"
National,,National,266,"ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC","22,196","$269,469.51","$57,446.09","$53,625.08"
National,,National,267,"ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC","39,986","$210,699.79","$44,509.09","$41,231.80"
National,,National,268,"AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC","2,749","$312,436.35","$68,895.88","$60,149.76"
National,,National,269,"AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC","11,376","$180,905.83","$37,510.26","$32,567.66"
National,,National,270,"OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC","16,644","$241,104.07","$48,356.16","$42,140.18"
National,,National,271,"OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC","12,480","$162,787.19","$31,674.22","$26,828.56"
National,,National,272,"OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC","3,936","$117,173.10","$23,435.49","$18,846.30"
National,,National,273,"PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC","7,926","$198,148.50","$36,395.19","$31,965.82"
National,,National,274,"PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC","53,885","$146,463.88","$27,510.40","$24,834.06"
National,,National,275,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION AND MCC",851,"$349,596.89","$66,910.88","$57,722.69"
National,,National,276,"CARDIAC DEFIBRILLATOR IMPLANT WITH MCC OR CAROTID SINUS NEUROSTIMULATOR",870,"$283,981.43","$56,965.33","$50,347.54"
National,,National,277,"CARDIAC DEFIBRILLATOR IMPLANT WITHOUT MCC",973,"$227,854.24","$43,599.78","$37,509.75"
National,,National,278,"ULTRASOUND ACCELERATED AND OTHER THROMBOLYSIS OF PERIPHERAL VASCULAR STRUCTURES WITH MCC",223,"$225,860.26","$43,076.12","$37,770.52"
National,,National,279,"ULTRASOUND ACCELERATED AND OTHER THROMBOLYSIS OF PERIPHERAL VASCULAR STRUCTURES WITHOUT",347,"$170,537.93","$29,845.89","$25,094.17"
National,,National,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC","87,026","$72,940.98","$14,424.00","$12,089.51"
National,,National,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC","36,679","$47,595.29","$8,542.56","$6,470.29"
National,,National,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC","14,525","$41,121.94","$6,952.58","$4,747.50"
National,,National,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC","8,609","$94,042.68","$18,311.95","$16,005.23"
National,,National,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",645,"$37,635.05","$7,102.86","$5,405.50"
National,,National,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",131,"$30,694.88","$5,408.58","$3,790.18"
National,,National,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC","38,894","$105,510.30","$20,805.72","$16,733.17"
National,,National,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC","33,305","$60,958.41","$10,194.40","$7,489.76"
National,,National,288,"ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC","1,086","$112,051.65","$24,373.16","$20,926.82"
National,,National,289,"ACUTE AND SUBACUTE ENDOCARDITIS WITH CC",507,"$66,446.30","$14,322.90","$11,599.06"
National,,National,290,"ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC",28,"$53,159.82","$10,955.00","$7,895.82"
National,,National,291,"HEART FAILURE AND SHOCK WITH MCC","321,106","$53,537.70","$11,582.28","$9,646.69"
National,,National,292,"HEART FAILURE AND SHOCK WITH CC","13,999","$36,700.37","$8,535.80","$6,645.00"
National,,National,293,"HEART FAILURE AND SHOCK WITHOUT CC/MCC","2,090","$25,764.46","$5,882.43","$4,229.64"
National,,National,294,"DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC",199,"$53,900.70","$11,533.90","$8,472.83"
National,,National,295,"DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC",11,"$28,940.36","$7,799.91","$5,961.36"
National,,National,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC","2,505","$80,842.26","$15,800.17","$13,298.42"
National,,National,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",201,"$34,604.92","$7,269.09","$5,754.99"
National,,National,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",70,"$22,054.30","$4,969.27","$3,604.87"
National,,National,299,"PERIPHERAL VASCULAR DISORDERS WITH MCC","15,215","$69,995.17","$14,544.32","$12,145.44"
National,,National,300,"PERIPHERAL VASCULAR DISORDERS WITH CC","19,471","$46,859.83","$10,007.49","$7,916.54"
National,,National,301,"PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC","4,227","$33,095.69","$7,034.94","$5,021.49"
National,,National,302,"ATHEROSCLEROSIS WITH MCC","2,216","$53,947.60","$12,028.37","$10,101.20"
National,,National,303,"ATHEROSCLEROSIS WITHOUT MCC","7,689","$33,721.07","$6,644.11","$4,852.14"
National,,National,304,"HYPERTENSION WITH MCC","11,698","$53,126.04","$10,764.24","$8,786.11"
National,,National,305,"HYPERTENSION WITHOUT MCC","23,585","$37,714.70","$6,979.54","$5,087.18"
National,,National,306,"CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC","3,314","$71,382.55","$15,289.21","$13,066.94"
National,,National,307,"CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC","2,590","$45,856.03","$9,222.78","$7,331.54"
National,,National,308,"CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC","49,772","$53,325.97","$10,923.63","$8,881.73"
National,,National,309,"CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC","65,220","$34,118.28","$7,003.18","$5,122.92"
National,,National,310,"CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC","33,880","$26,686.31","$5,343.03","$3,356.28"
National,,National,311,"ANGINA PECTORIS","2,963","$38,193.81","$6,650.21","$4,877.67"
National,,National,312,"SYNCOPE AND COLLAPSE","54,875","$43,155.31","$8,213.87","$6,402.86"
National,,National,313,"CHEST PAIN","21,836","$37,332.03","$6,887.89","$5,150.75"
National,,National,314,"OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC","32,069","$91,291.92","$20,203.37","$16,930.04"
National,,National,315,"OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC","15,654","$45,060.67","$9,577.67","$7,312.58"
National,,National,316,"OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC","1,965","$34,613.82","$6,942.62","$4,847.77"
National,,National,319,"OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC","1,125","$217,196.21","$42,714.52","$38,141.28"
National,,National,320,"OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT MCC",402,"$128,682.65","$22,610.97","$20,136.38"
National,,National,321,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/","9,016","$161,135.45","$26,460.37","$22,320.25"
National,,National,322,"PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC","12,849","$110,014.24","$16,841.31","$12,989.14"
National,,National,323,"CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITH MCC","1,091","$223,980.87","$37,699.93","$33,653.00"
National,,National,324,"CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC","1,149","$174,164.37","$26,460.97","$22,354.34"
National,,National,325,"CORONARY INTRAVASCULAR LITHOTRIPSY WITHOUT INTRALUMINAL DEVICE",148,"$151,910.69","$24,073.41","$20,120.72"
National,,National,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC","8,235","$227,955.20","$50,418.86","$42,507.87"
National,,National,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC","8,162","$120,292.68","$25,074.50","$20,013.82"
National,,National,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC","5,865","$81,651.53","$15,816.51","$12,057.21"
National,,National,329,"MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC","30,763","$201,024.34","$42,063.93","$36,322.95"
National,,National,330,"MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC","39,863","$110,969.88","$22,310.47","$17,884.65"
National,,National,331,"MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC","18,996","$80,267.04","$15,768.77","$11,874.32"
National,,National,332,"RECTAL RESECTION WITH MCC",135,"$159,728.46","$39,320.62","$31,812.90"
National,,National,333,"RECTAL RESECTION WITH CC",523,"$102,253.36","$20,824.14","$16,517.19"
National,,National,334,"RECTAL RESECTION WITHOUT CC/MCC",474,"$81,978.03","$15,715.68","$12,085.22"
National,,National,335,"PERITONEAL ADHESIOLYSIS WITH MCC","4,438","$160,057.71","$33,050.02","$28,507.32"
National,,National,336,"PERITONEAL ADHESIOLYSIS WITH CC","7,508","$99,023.54","$19,287.09","$15,306.39"
National,,National,337,"PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC","3,074","$74,991.56","$14,442.17","$10,789.80"
National,,National,338,"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC",453,"$117,585.54","$23,882.20","$20,074.76"
National,,National,339,"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC","1,559","$77,888.26","$14,585.20","$10,862.85"
National,,National,340,"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC","1,080","$57,637.95","$11,044.47","$7,824.40"
National,,National,341,"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC",363,"$115,369.61","$20,390.08","$17,279.24"
National,,National,342,"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC","1,367","$71,643.20","$12,970.11","$9,956.73"
National,,National,343,"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC","1,149","$57,398.16","$9,923.99","$7,151.01"
National,,National,344,"MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC",917,"$121,868.66","$25,168.99","$21,697.08"
National,,National,345,"MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC","1,630","$71,380.98","$14,256.81","$11,199.72"
National,,National,346,"MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC",701,"$60,718.34","$11,363.93","$8,497.42"
National,,National,347,"ANAL AND STOMAL PROCEDURES WITH MCC",812,"$109,206.28","$23,766.75","$20,602.91"
National,,National,348,"ANAL AND STOMAL PROCEDURES WITH CC","1,616","$65,861.27","$13,295.08","$10,220.61"
National,,National,349,"ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC",715,"$53,030.05","$9,823.18","$7,204.65"
National,,National,350,"INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC","1,257","$118,103.37","$22,009.89","$18,920.42"
National,,National,351,"INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC","3,031","$79,519.79","$13,236.29","$10,979.55"
National,,National,352,"INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC","1,738","$61,077.63","$10,343.48","$7,742.15"
National,,National,353,"HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC","2,014","$139,394.62","$27,963.94","$23,165.53"
National,,National,354,"HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC","5,537","$83,938.09","$16,447.11","$12,777.69"
National,,National,355,"HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC","4,197","$67,627.30","$12,603.96","$9,522.72"
National,,National,356,"OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC","6,532","$192,808.56","$39,166.65","$34,109.05"
National,,National,357,"OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC","4,480","$109,297.74","$20,297.43","$16,493.87"
National,,National,358,"OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC",856,"$70,468.95","$12,528.66","$9,712.57"
National,,National,368,"MAJOR ESOPHAGEAL DISORDERS WITH MCC","4,700","$77,503.19","$16,148.00","$13,678.13"
National,,National,369,"MAJOR ESOPHAGEAL DISORDERS WITH CC","3,562","$47,932.66","$9,536.68","$7,515.53"
National,,National,370,"MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC",337,"$36,499.97","$7,157.94","$5,237.66"
National,,National,371,"MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC","11,958","$72,599.82","$15,694.75","$13,171.21"
National,,National,372,"MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC","16,056","$44,743.89","$9,575.60","$7,509.67"
National,,National,373,"MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC","2,805","$32,468.19","$7,088.14","$4,965.27"
National,,National,374,"DIGESTIVE MALIGNANCY WITH MCC","11,492","$93,553.35","$20,047.89","$16,484.64"
National,,National,375,"DIGESTIVE MALIGNANCY WITH CC","10,055","$57,950.26","$11,630.67","$9,126.42"
National,,National,376,"DIGESTIVE MALIGNANCY WITHOUT CC/MCC",640,"$47,937.49","$8,858.19","$6,339.91"
National,,National,377,"GASTROINTESTINAL HEMORRHAGE WITH MCC","57,076","$80,281.16","$16,068.14","$13,827.65"
National,,National,378,"GASTROINTESTINAL HEMORRHAGE WITH CC","82,625","$45,948.44","$8,983.39","$7,060.78"
National,,National,379,"GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC","6,893","$31,481.60","$6,192.12","$4,288.33"
National,,National,380,"COMPLICATED PEPTIC ULCER WITH MCC","5,034","$85,542.39","$17,530.18","$14,828.96"
National,,National,381,"COMPLICATED PEPTIC ULCER WITH CC","5,266","$51,996.42","$9,884.02","$7,801.17"
National,,National,382,"COMPLICATED PEPTIC ULCER WITHOUT CC/MCC",761,"$38,475.95","$7,419.90","$5,405.99"
National,,National,383,"UNCOMPLICATED PEPTIC ULCER WITH MCC",699,"$60,714.02","$12,673.08","$10,580.68"
National,,National,384,"UNCOMPLICATED PEPTIC ULCER WITHOUT MCC","2,103","$45,762.35","$8,248.62","$6,293.63"
National,,National,385,"INFLAMMATORY BOWEL DISEASE WITH MCC","2,816","$73,602.32","$16,182.41","$12,805.97"
National,,National,386,"INFLAMMATORY BOWEL DISEASE WITH CC","6,066","$46,800.80","$9,708.12","$7,029.61"
National,,National,387,"INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC","1,784","$32,762.87","$7,104.50","$4,627.45"
National,,National,388,"GASTROINTESTINAL OBSTRUCTION WITH MCC","16,186","$63,594.55","$13,536.46","$11,201.47"
National,,National,389,"GASTROINTESTINAL OBSTRUCTION WITH CC","37,642","$37,241.49","$7,611.93","$5,608.57"
National,,National,390,"GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC","18,112","$26,661.82","$5,682.85","$3,540.17"
National,,National,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC","36,652","$58,391.19","$12,440.03","$10,015.98"
National,,National,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC","91,061","$38,301.24","$7,520.60","$5,513.66"
National,,National,393,"OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC","24,394","$75,354.28","$15,861.76","$13,185.26"
National,,National,394,"OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC","30,250","$44,579.86","$9,094.15","$6,970.07"
National,,National,395,"OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC","5,415","$32,533.07","$6,505.48","$4,540.18"
National,,National,397,"APPENDIX PROCEDURES WITH MCC",309,"$111,894.06","$22,094.91","$17,229.32"
National,,National,398,"APPENDIX PROCEDURES WITH CC",954,"$75,466.45","$14,267.70","$10,922.07"
National,,National,399,"APPENDIX PROCEDURES WITHOUT CC/MCC",705,"$57,430.30","$10,541.69","$7,359.19"
National,,National,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC","3,415","$268,236.49","$58,641.29","$49,257.21"
National,,National,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC","4,480","$147,156.59","$30,240.57","$24,384.47"
National,,National,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC","1,334","$117,398.99","$23,048.01","$17,537.48"
National,,National,408,"BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC",734,"$170,942.02","$36,805.11","$31,007.32"
National,,National,409,"BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC",715,"$106,865.99","$20,178.99","$15,697.33"
National,,National,410,"BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/M",203,"$76,480.85","$15,911.52","$11,921.00"
National,,National,411,"CHOLECYSTECTOMY WITH C.D.E. WITH MCC",156,"$136,496.50","$30,749.90","$24,925.85"
National,,National,412,"CHOLECYSTECTOMY WITH C.D.E. WITH CC",208,"$109,360.63","$18,418.64","$15,962.65"
National,,National,413,"CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC",107,"$82,115.69","$14,360.16","$11,255.70"
National,,National,414,"CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC",951,"$162,036.64","$33,315.15","$28,495.45"
National,,National,415,"CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC","1,502","$99,492.35","$18,666.48","$14,907.29"
National,,National,416,"CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC",551,"$66,908.66","$12,905.66","$9,631.11"
National,,National,417,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC","10,207","$118,190.25","$21,173.94","$17,776.85"
National,,National,418,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC","17,920","$86,134.39","$14,625.33","$11,675.53"
National,,National,419,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC","8,973","$70,862.64","$11,765.38","$8,936.47"
National,,National,420,"HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC",660,"$157,940.10","$34,161.91","$28,870.16"
